user,Index
1792327850804002,12996
Elle0402,12997
100000217634779,12998
100002321425021,12999
100000216526790,13000
100000068038262,13001
ericalin12,13002
1847830444,13003
100000049839263,13004
Joyce1986,13005
2009318995767107,13006
1220618717957401,13007
1089839664378088,13008
4669c9b25a84418b,13009
1712220930,13010
1377896728934369,13011
14787878,13012
96daae77bed02fde,13013
563771602,13014
1507544643,13015
momo258369,13016
Vickyliu0127,13017
1393595327392189,13018
cat30730913,13019
100000258913475,13020
b7b338dd09fe08bd,13021
1217336581629033,13022
jessie1105,13023
1021139399807789,13024
hanyi1219,13025
yinghanlin3,13026
1752122167,13027
974288015926335,13028
candy12345,13029
1015547473228893,13030
100000229330469,13031
minlingwu7,13032
848609538,13033
650675907,13034
100000301724517,13035
100000111516412,13036
100000148555825,13037
ilovecooking0502,13038
971625166222002,13039
100000231497426,13040
yleryler,13041
ab8b14e5ac863b43,13042
100000370472606,13043
1629964844,13044
1895371400728254,13045
s6896186,13046
monkey_hoho,13047
da6catti,13048
1020660173999465,13049
1623953364288939,13050
lunlunwu12,13051
1525832560782725,13052
rose790303,13053
940535546085599,13054
saalnldoyn,13055
804285549,13056
2327203607301624,13057
1020328834364891,13058
100000396706485,13059
splash7447,13060
1413542927,13061
940613656008277,13062
2055297907836350,13063
d38cd77216dd41da,13064
1326483070700467,13065
100000102049364,13066
100000143716918,13067
1204132826271625,13068
1914507761901314,13069
35cd3711434cc5ad,13070
100000409305484,13071
100000295862103,13072
1021833615221639,13073
a893034kimo,13074
545196637,13075
100000260506835,13076
100000191019780,13077
1389302314495773,13078
lien633,13079
1283446605006793,13080
100000310494374,13081
linine,13082
3654721537875094,13083
100001070397142,13084
772335901,13085
d9b8ac117ad4b338,13086
100000205821064,13087
1639561469394549,13088
6c6afc90ef1dc66b,13089
chaiwei_chou,13090
tzuchuanchang1,13091
2438904936125029,13092
100000341972869,13093
150794395743941,13094
1783425551,13095
490909381094088,13096
1110279295658269,13097
100004026428211,13098
1475770515780091,13099
1757702584499092,13100
1015428520134254,13101
j463251,13102
linlwan,13103
1807622773,13104
1015344326347781,13105
1690847251207941,13106
100003078851970,13107
lgj901029,13108
riyota21,13109
snoopy19,13110
637539070,13111
a030579,13112
San103,13113
1020616345338044,13114
marketname,13115
cheriesu,13116
1021095391515098,13117
1070895152923281,13118
1081220871897119,13119
starlivia,13120
5b1d4405da47fd47,13121
6b04ab3e9d1a7d14,13122
oikawa0720,13123
100000229303400,13124
cathy0921526751,13125
mandy6335,13126
yvonnewei,13127
mingcheyu,13128
100000169741092,13129
986888748033876,13130
1647918594,13131
pomelofun0906,13132
3be2415e3e77ddab,13133
virvachen,13134
onloyou,13135
1013594765379497,13136
0b268b1807e74e86,13137
1269029359788742,13138
mickey092558,13139
kr641029,13140
1021362586314869,13141
1767120096664417,13142
chloe74,13143
kaikai0428,13144
flyslyvie0130,13145
1619148218124537,13146
7af263486b6ee4d7,13147
kay70817,13148
1015440022189851,13149
1015370018294983,13150
100005924898725,13151
1753090071571858,13152
1032735323431548,13153
1060396563992241,13154
1352352739,13155
100000239391486,13156
100000333156418,13157
904457222978972,13158
1020920486609505,13159
976927605658381,13160
1406592998,13161
306627536361165,13162
1020414680750680,13163
1323502640998785,13164
Jeremy6910520,13165
1649261735090108,13166
Hl1,13167
100000321774059,13168
angelicabobo,13169
641388065,13170
wangheaven7,13171
1689078744450039,13172
w310082,13173
1015302157948628,13174
1834061421,13175
Cateong9831,13176
1015358304851369,13177
coco516302,13178
tien76910,13179
emily0401,13180
Yuri89,13181
775171348,13182
1942914279270350,13183
953812664641673,13184
Eva116,13185
shan0419,13186
340351dca6bc3b5e,13187
100000869406104,13188
32c5b712356e2577,13189
dc6e0b16bbefbdee,13190
874502109703112,13191
2422478494434397,13192
1600165283537373,13193
peggy14432,13194
flysheep1015,13195
3243e9825a0ce267,13196
1456782131009017,13197
1021027000105621,13198
1079347772084605,13199
2111401908941834,13200
ember28tw,13201
girl_3065,13202
1148768555138893,13203
Monicachuchu,13204
qaz956000,13205
521969629,13206
1216385731714002,13207
thatthis,13208
619160284,13209
100000243042802,13210
1410561672376132,13211
1145154555503120,13212
1267776753238698,13213
fk40214,13214
1198635570167769,13215
pachang5815,13216
tea0813,13217
1216438308383168,13218
2758868367463226,13219
1021142320243789,13220
1048304855277456,13221
100000169459975,13222
yungchi0220,13223
vicky525,13224
wunwun,13225
d3ce5fea48d4f259,13226
1815720466,13227
barkendarling,13228
1531118720255749,13229
qoooooooo1892,13230
1088121057870992,13231
jimmywang547,13232
1021019336789735,13233
b6b618836b9e03e0,13234
1015862809117564,13235
2812351498783434,13236
100002075390113,13237
LuSingTing,13238
atovchin,13239
1155356744852501,13240
100002574837651,13241
cherry0913,13242
oliviarina,13243
1395087283951944,13244
1927445064009509,13245
tym6021,13246
gfpangel28,13247
lty316,13248
747085649,13249
1087580144595908,13250
Chinchiwu,13251
40e0e1786b859a9b,13252
100002085766741,13253
berrycat307,13254
1147016181984582,13255
100001937690962,13256
shopping19851016,13257
1100849329929058,13258
773760069388807,13259
1020454668973836,13260
k19870605,13261
100000159366430,13262
1014574535231041,13263
100000239024086,13264
shauchou,13265
100000209761867,13266
1543338232623005,13267
cathyilee,13268
1061759567177921,13269
1020711357735074,13270
100000242679632,13271
cathyyou14,13272
1158691518,13273
dodo791020,13274
100000148598136,13275
zhenede,13276
1890103277931887,13277
weize_hus,13278
1167024273413720,13279
ez0913,13280
sherlyjen,13281
100000245930527,13282
1151728511509020,13283
ruitiluo,13284
joekwok062i,13285
100000317125547,13286
big33377,13287
100001471922171,13288
sanyangyu,13289
100001288093160,13290
vivianne0915,13291
176867709369206,13292
lisalin703,13293
100000851481180,13294
linyao1026,13295
billweng,13296
1020571382169832,13297
palapanda1004,13298
260435377753135,13299
085752249ec24a3a,13300
1055563484468732,13301
100008386575548,13302
xa0519,13303
1cc207268e6ccb25,13304
100000125514065,13305
tina69727,13306
1015430897376263,13307
Kk0989665290,13308
98d7052b161d1ec5,13309
951255058327972,13310
wanlovejay,13311
mask11413,13312
1015333008323468,13313
100000258527401,13314
2079156772100919,13315
1853397011343838,13316
1694149208,13317
962746433744728,13318
b3e4a358f220d4f8,13319
xiaoyu5220665,13320
1427097918,13321
100000105925472,13322
1020623473404872,13323
dbd2ca21730bd331,13324
54f7918e5594c516,13325
1015461429301332,13326
100000859253217,13327
q25298322,13328
2471484582868905,13329
suhebbe226,13330
steven777taiwan,13331
100000159136437,13332
tedmbsm702,13333
loveyuki,13334
438756016287362,13335
100000041005261,13336
1662823561,13337
100000094306953,13338
chiahua813,13339
Gugu0510,13340
100000220182359,13341
sharon10262004,13342
100002312577370,13343
1173889252626907,13344
fionayanyan111,13345
100002062120085,13346
xiangnr10,13347
4195fd095822eda5,13348
ohdearcat,13349
liujingz,13350
100001231083997,13351
1195299210489976,13352
987765161287156,13353
100002624695105,13354
905696026146978,13355
100000488321972,13356
1598605450387686,13357
1807980694,13358
100003189113202,13359
miss16654,13360
1100080720009200,13361
bonnielo10,13362
100000011364467,13363
100000037407755,13364
1394847537196403,13365
tinhuang75,13366
276bac79a629f421,13367
2059347614107676,13368
720298112,13369
unique229,13370
100002478902925,13371
1021047782792117,13372
616,13373
1639030396,13374
b404ef8e3832ce88,13375
1721811501163968,13376
1606028289408062,13377
zx8885520,13378
563150003827704,13379
2518060821540657,13380
581426878666377,13381
295338230803933,13382
mynn,13383
15603011534,13384
1295387766,13385
1119699784711943,13386
1640402089580302,13387
kkcooking,13388
100000293664334,13389
1042725862406277,13390
100006132156514,13391
mew0793,13392
100000357632014,13393
100000449562942,13394
1256970690988173,13395
1789237481139469,13396
925728354115327,13397
disneylee,13398
887208984671223,13399
1439652086354446,13400
100007101670062,13401
1020576965159469,13402
100000108285502,13403
1009360562441585,13404
1840480410,13405
965162136836136,13406
1698176083,13407
hedyy,13408
Cindy1988,13409
patienttw2742,13410
1010376036277472,13411
1015486694274398,13412
100000416512784,13413
100000147000897,13414
1148187171864287,13415
orz508,13416
1170149506331958,13417
484592245033930,13418
crownfb2006,13419
100000335224155,13420
1010988245586432,13421
yulingsu77,13422
8631010,13423
1021336920341104,13424
2379182482095772,13425
822137064538843,13426
Joanneshih,13427
100000203218196,13428
silvia0429,13429
evelynchan566,13430
100002404426131,13431
1015283497409732,13432
100000020563008,13433
a42683b15f95b19b,13434
930906160306234,13435
626239184,13436
rainwu3020,13437
100000554620664,13438
1037503762930625,13439
835746479825044,13440
do477595,13441
manyu,13442
1138346606191671,13443
1163523926997131,13444
mickey8929,13445
schao06,13446
1327761636,13447
trinitysue1,13448
654471970,13449
ivy20105,13450
100002513794181,13451
950516484967858,13452
100000746310259,13453
740938960,13454
993740117311103,13455
100000162372171,13456
cvb22539,13457
359883177548774,13458
dahou5,13459
goodman0211,13460
rak980,13461
2684025534947386,13462
bettylu0227,13463
1590314184589535,13464
441941599296098,13465
535547585,13466
candy6835,13467
afdf23544b9fa6a2,13468
2461833320500781,13469
100000170942083,13470
1372482969446159,13471
ccandy0076,13472
Shin629,13473
cixousho,13474
1059456811,13475
oa522,13476
1955416197823762,13477
Soulier99,13478
662248550618272,13479
1155608961188603,13480
jingyichen927,13481
100000369310278,13482
yan14944216,13483
100000251950074,13484
1013313598,13485
988635664489406,13486
100000538462247,13487
100000208579357,13488
100000291877084,13489
1210461085654775,13490
1236998557,13491
1100640046626965,13492
9ce7083decd6a594,13493
1270619796345239,13494
100000420042570,13495
215317246006223,13496
100005333494639,13497
eea271282ef9015b,13498
weiwen0215,13499
4a19b23dd585b8ff,13500
2354890941191661,13501
nicolesosweet,13502
100000133577367,13503
babyki,13504
she11467,13505
JZ241,13506
lisa0824312,13507
miachien58,13508
yaya9026,13509
100000345166180,13510
q0206029,13511
100000832575228,13512
100000028245199,13513
931646340189390,13514
1532547368,13515
leftsink,13516
1724332929,13517
945916418765903,13518
1064560718,13519
1685856782,13520
anly7471,13521
Geannie,13522
100000266318131,13523
yawenlo8855,13524
486875341463977,13525
Henny,13526
momolovemayday,13527
vivilincat,13528
lynnlin9081,13529
748926111,13530
934973313190104,13531
abc832932,13532
mspepper,13533
1109272799,13534
ava1024,13535
1390308513,13536
hsinyuchen967,13537
1489052432,13538
kellyyou39,13539
susansu94,13540
linswei737,13541
100000334445076,13542
sm750221,13543
1583381398,13544
100000490142067,13545
haowen12,13546
fish0610,13547
1892884914269483,13548
sally880216,13549
terresa,13550
100001466721578,13551
100006486176003,13552
100000155632481,13553
bf523aabfa987b28,13554
784388704,13555
irisfan119,13556
sabrinaliu777,13557
graceho92,13558
Ctcheng62,13559
100005909702530,13560
Angjiiee,13561
y8787187,13562
1718342901775820,13563
100000048286359,13564
638649868,13565
gilllee,13566
drumsetneverdie,13567
100000214963384,13568
1416168152,13569
100000533202526,13570
fishpeng1,13571
sheenachung3,13572
amelalei,13573
mars880114,13574
100007039268220,13575
melissa022222,13576
aaronwu336,13577
435575513272689,13578
1510887498,13579
dl1362341,13580
100005236055994,13581
1186888104735896,13582
Theresaz,13583
Ivy4322,13584
1002753693078735,13585
1020349383650525,13586
962352420443966,13587
sagaga,13588
manyuh,13589
100001610591878,13590
100005721107295,13591
chuanwu332,13592
best9friend,13593
100000941771454,13594
100000077175620,13595
1151430178,13596
959014390786284,13597
100000560224177,13598
chloelin9619,13599
xela6275,13600
rachelgucci,13601
sindy860819,13602
100007645095247,13603
syuan19860527,13604
100006881772169,13605
1657901528,13606
elainesweet99,13607
vanilla0704,13608
manmanlin7,13609
100002974978656,13610
1015350049632375,13611
Yihuey,13612
100000365809166,13613
100000171671353,13614
100005847903691,13615
9587cc9e04a76ffc,13616
1682420582,13617
1276321302384443,13618
1261731257189715,13619
Jennycpeng,13620
51a8c305ff6868ee,13621
baf619f7b4120f98,13622
8bfa43e1205c2d9e,13623
1016013069793014,13624
wawama16,13625
100002106303477,13626
pinpincandy,13627
100000182503540,13628
4878508457599,13629
100000124017614,13630
1015371133396866,13631
100000178400613,13632
yclin,13633
100001495081521,13634
100000183511551,13635
poppyqi73,13636
100001853788316,13637
meijun,13638
aweiweiwei,13639
ls0112,13640
anmy1009,13641
xiaozhu16100921,13642
100000083500549,13643
100000270464523,13644
100003860942592,13645
100005008570556,13646
1012685625418865,13647
clairepeng75,13648
1108893003,13649
vetayu,13650
penny_2000_7,13651
1799833125,13652
Esther122,13653
540595948,13654
wmh17,13655
100003471302261,13656
100000380808598,13657
100000203020517,13658
natacha,13659
100000489636837,13660
chunbie1983,13661
100000184322253,13662
YFM90066,13663
100003923769233,13664
100004305121271,13665
100000449935077,13666
100000205666927,13667
dodo1120,13668
yumichu1,13669
mianmian739,13670
joelliu5,13671
1835278207,13672
100002539961367,13673
100004047579487,13674
100001421151458,13675
100000029441414,13676
100004325652167,13677
kiwichen730930,13678
qo4m473105,13679
1020660185814060,13680
100000292794843,13681
730129224,13682
100001230123127,13683
1035907289762444,13684
xve1109,13685
100000474675765,13686
100006145453414,13687
koala0905,13688
hsiaotung,13689
elsasa1209,13690
HsiehShuYun,13691
100000411799264,13692
l202044,13693
evo800514,13694
husan,13695
yichun690,13696
zzz98877a,13697
may1576483,13698
1015594619660395,13699
6abcb281aca60a09,13700
505105876312896,13701
100000038335325,13702
chuimeiwong35,13703
100003997907011,13704
100006672822149,13705
albeelai16,13706
100000340633373,13707
lilyyea,13708
100000214064776,13709
1795110351,13710
jiayunx1,13711
100000420005006,13712
tinalo7792,13713
florapenguin,13714
567768680032956,13715
100002190398088,13716
3154814654592492,13717
1470470071,13718
100003146213270,13719
han302117,13720
100000141913245,13721
hsinyenwu50,13722
ribkahchiu,13723
1792307772,13724
iwen4ever,13725
100002284550193,13726
100001313159180,13727
704163703,13728
1311632654,13729
mandy7759,13730
8f82cc4deef6baa4,13731
nikkisu90,13732
100004959309932,13733
100000370904296,13734
100000344161381,13735
100004598143410,13736
100002419592960,13737
100000641145950,13738
enjoypinky,13739
100001476288068,13740
100001735714968,13741
796823997065960,13742
100000448856203,13743
agnesjen,13744
100000048071315,13745
521842621,13746
1028134600544687,13747
974594789226169,13748
pannick,13749
ccloving,13750
1786434780,13751
charline_chen,13752
100000348567354,13753
qlisachang,13754
Wowbanana67,13755
100002923474125,13756
100000188332197,13757
100004635513583,13758
6c2b78afa82fd337,13759
2451119004923086,13760
241324186368979,13761
1657197531224939,13762
1371991217,13763
waterwaterisme,13764
100000269626683,13765
100002439921218,13766
100000114549884,13767
aliason,13768
100000697711698,13769
lindahu338,13770
100000237394741,13771
100001996197490,13772
100000487176301,13773
100001989303132,13774
1306574362708752,13775
100003668540442,13776
wenwenhsu77,13777
tzuyinsheng,13778
MKD,13779
a0927666219,13780
100000203545567,13781
100000286061875,13782
100000725363396,13783
PauLine1974,13784
amybaby362,13785
100000441612217,13786
1842081199,13787
kuofeng22,13788
100002570314048,13789
100000588465218,13790
alice1112,13791
purple145,13792
maximum8875,13793
100000411750443,13794
410858965745103,13795
caillat0504,13796
100004250943376,13797
2463443760606566,13798
2649874338443255,13799
7410a9ddae0bf4c4,13800
ea90b4236ae64d49,13801
1020418153817627,13802
9efb5175f833f7cd,13803
100001456286636,13804
1150732281609620,13805
vicwong,13806
100000193350936,13807
100003330314722,13808
2573859945968370,13809
1261993943838583,13810
sionac,13811
2407905239260302,13812
656ca5ca3d489371,13813
1020385667309684,13814
100000078609019,13815
msy1220,13816
vivian03668,13817
1156324504390580,13818
100000203136793,13819
485670981782789,13820
1612614592357628,13821
annhsieh543,13822
wangvictoria1124,13823
jean5day,13824
100001004252608,13825
eq333444,13826
purplefishchen,13827
100000138798503,13828
like31152,13829
1196587621,13830
940849622625428,13831
100000199584802,13832
vitayang526,13833
1768041291,13834
100000224256450,13835
100000318492890,13836
1021375736427494,13837
lovehouse08,13838
100000138995695,13839
koyastry,13840
1851451790,13841
1606262775,13842
100002608157510,13843
100000269121910,13844
ffu3xu4tw,13845
jenpychung,13846
100000018930888,13847
100004614422293,13848
100000198890934,13849
sammichen965,13850
100000274757367,13851
aaashin121420,13852
sindy_fang,13853
ting3717,13854
100001778091217,13855
844974302,13856
100001944403274,13857
fangs618,13858
1685018716,13859
100000137707174,13860
100003217138154,13861
lhuangij,13862
100002752420379,13863
100003926444158,13864
100000372752889,13865
1846242454,13866
100000529850776,13867
jametakiko,13868
828036293912349,13869
chingshi9,13870
100000149405587,13871
100003640102834,13872
Knaughtally,13873
100002585053593,13874
hungya,13875
Hilynnlin,13876
1403634540,13877
1100600010,13878
100005991210402,13879
k0910059730,13880
100000238066783,13881
qazwsx10911,13882
632827698,13883
100005013491638,13884
1510888083,13885
1093540341,13886
100002266106107,13887
newlife1811,13888
100000233193870,13889
1485107698,13890
100000483845896,13891
1353445797,13892
100000350806734,13893
100000436873590,13894
100000451520271,13895
100006545284089,13896
love52071719,13897
drillbunny,13898
clairechen0729,13899
1071543009539337,13900
100000024472279,13901
yunchiao,13902
maggiewu35380,13903
peggychen948011,13904
Yuni712,13905
carmenlee900,13906
stellaicook,13907
Judy706,13908
100000033344244,13909
1020525972336123,13910
100001236121158,13911
may19811006,13912
100000173170819,13913
1d74814abd747fc6,13914
463866360447640,13915
100001289536602,13916
yabadaba96,13917
100000093593140,13918
653ab2d0e854850c,13919
1152029058158014,13920
a9151132,13921
leo19940926,13922
100000379815189,13923
67528cfa916e62dd,13924
saralin370,13925
ying7510,13926
100000850184406,13927
520072304,13928
888425316,13929
100001795730118,13930
100000180669202,13931
yaenchen841013,13932
linmetheny,13933
lily2649miss,13934
938939596128135,13935
shuyintsai,13936
cyingwu,13937
100004162985490,13938
100000262363360,13939
100000229374359,13940
100000392229610,13941
1004449649,13942
100000521647769,13943
100000063042684,13944
100000124385819,13945
shinechang94,13946
frankmeats,13947
bluefreeway,13948
100006765966312,13949
1841065994,13950
eva57728,13951
100001709580710,13952
kwc,13953
817340175,13954
100002359944655,13955
mollyccc,13956
100000223722924,13957
100001248862131,13958
but9805,13959
1492658146,13960
100000195307456,13961
1021194174566586,13962
100000902949109,13963
1403111927,13964
1115586523,13965
JoJo02,13966
1377860273,13967
1157647454252534,13968
100006225065308,13969
mayhung501,13970
100000279834730,13971
100000185904591,13972
1818472050,13973
100000205374690,13974
jini00921,13975
1642765059,13976
100000263690955,13977
1850655230,13978
1020627461537,13979
100002097262179,13980
0503d8840d550000,13981
piglet9185,13982
1021065308177777,13983
100001501823572,13984
amanda2002,13985
Schwertleite,13986
100000192051140,13987
100000115606599,13988
100000371560752,13989
100002235261697,13990
100003629371104,13991
100002976656938,13992
sarah66640,13993
100006463172695,13994
100002818137352,13995
100000376565490,13996
100000033482029,13997
1110225655,13998
100000072184600,13999
1737319683,14000
100000229166846,14001
mandycat41,14002
psrice,14003
1564624050424978,14004
CYYS,14005
rdai0719,14006
962096387135174,14007
100000158446333,14008
978235392197417,14009
LinByBy,14010
linlinbella,14011
chendong7,14012
jamiehsieh9,14013
fish680923,14014
100000703687875,14015
100005213224895,14016
100000050937033,14017
100005388030991,14018
simanolisa,14019
746423192,14020
100001977208583,14021
724735983,14022
llinliyu,14023
100008308358727,14024
1606576753,14025
100000219567579,14026
usicako13,14027
100000442954732,14028
100000841775734,14029
2005316742823656,14030
562039612,14031
100000190574526,14032
ALONGLi1,14033
100000257148197,14034
100000187170317,14035
100002134542756,14036
100001396273461,14037
100000434883634,14038
100003589714760,14039
1485348162,14040
1381525191,14041
772315482,14042
100000056903299,14043
ccc3cat,14044
100000676604935,14045
1517937778220434,14046
100008381536771,14047
kittenkitten,14048
1470186421,14049
1406373903,14050
100000271662577,14051
rogerfufa,14052
lawsan,14053
1593709583,14054
livqueen,14055
ranny,14056
100000305873785,14057
1841834285896886,14058
1624483197789534,14059
100000308671114,14060
100000242023122,14061
1408026282,14062
100001073315036,14063
911379172218298,14064
100000362950015,14065
fengyiwu79,14066
100001149108598,14067
terrific_i,14068
1380927383,14069
edisonsie,14070
100000362224420,14071
pai777,14072
100004173670636,14073
100000322242695,14074
1503402922,14075
100004162472910,14076
Wallacemom,14077
100003503311095,14078
100002610671385,14079
100000272451721,14080
Susan520,14081
abbyskitchen,14082
100000139884584,14083
100000248771115,14084
1763191636,14085
wu10235237,14086
1407044311,14087
1589195453,14088
100002804574637,14089
100000158456177,14090
fionshih,14091
shan40613,14092
100000200725327,14093
LycoLee,14094
1791354022,14095
100000212614696,14096
100000211386357,14097
100000162211152,14098
100000148894329,14099
100000518176072,14100
744509695,14101
KKCRYSTAL,14102
itsviki,14103
529417485,14104
1020410226259733,14105
861330697289061,14106
toppylee5,14107
wd3626,14108
yumeichang50,14109
easyyota,14110
natalielee376,14111
michelleivy505,14112
100000704315250,14113
100000161888359,14114
100003221204950,14115
100000491103089,14116
jenny5752,14117
100000697668555,14118
meichiulien,14119
100000348531962,14120
100000154583774,14121
ox1129,14122
yihsuan622,14123
100000265038659,14124
100000521975584,14125
100003532253202,14126
1481115926,14127
100000868540657,14128
hua99hua,14129
fulinkuo,14130
100000229819740,14131
100000192099601,14132
100000214038931,14133
klovadm,14134
100000291317513,14135
100000246026220,14136
linda45545,14137
100000236220182,14138
1812971605,14139
100005014416942,14140
Sophia8,14141
pinkhana,14142
697567440,14143
100000294704214,14144
707050178,14145
morganzeng5,14146
omelet,14147
UIUI,14148
hungvik,14149
100000348062749,14150
Sharon925,14151
100000327759924,14152
100000329622411,14153
1700248426663561,14154
micole701230,14155
100000225682594,14156
we710001,14157
100001624917524,14158
515602693,14159
from1123,14160
Yuri0921,14161
100000225618410,14162
656632334,14163
100000069116225,14164
a2684061,14165
750235178,14166
100000578130085,14167
100002229730637,14168
flowerchen568,14169
kmm736,14170
1349873068408402,14171
amipamela,14172
ellabb117,14173
weiweiliu37669,14174
100000321962523,14175
100000297068423,14176
100002252097820,14177
100000383742194,14178
633394239,14179
100003275080345,14180
100000300764982,14181
100000264905813,14182
1070629796,14183
100002099882259,14184
757309048,14185
1660971775,14186
534319802,14187
q2457,14188
100001019090668,14189
100000403082999,14190
1347121990,14191
100002516702867,14192
anna19830206,14193
100007524422797,14194
100000249489677,14195
pitoma,14196
100000853494458,14197
100000413741621,14198
100000325383615,14199
ae751214,14200
100000328293540,14201
100000289832415,14202
ANITALINLIN,14203
1648835371,14204
lollipopmaggie,14205
100003038758912,14206
100002010588059,14207
100000337064535,14208
969510346402135,14209
meixian2014,14210
1149969978352501,14211
100000218334562,14212
wxes9050821asd,14213
100000166638418,14214
952274378170461,14215
836781166408155,14216
100000248299888,14217
08210929,14218
100000286827345,14219
717668391,14220
hsinyiyi,14221
fa3a4aaafa8a5e38,14222
2148601691826438,14223
1114662632006098,14224
1414792970,14225
100001723870913,14226
100000292500165,14227
2577179945696454,14228
n811219,14229
Ophelie,14230
junniukung,14231
100000232244469,14232
100001760832364,14233
100002415591295,14234
100000218472714,14235
yuyutsai779,14236
297166217281823,14237
chuchusu3,14238
1021163053279253,14239
157053921382789,14240
100000126597336,14241
546081253,14242
100000741820469,14243
100000111142752,14244
100000306884422,14245
n293777,14246
522635464746145,14247
1526029070788791,14248
caradoll4,14249
52dc1560a3ada087,14250
korallion,14251
508415400,14252
608741652,14253
kirinpurple,14254
100001588504649,14255
Orange1110,14256
100001137274150,14257
weifan1115,14258
Chianti,14259
qianzfei,14260
100007174544269,14261
1680236169,14262
RenataWang,14263
100000325537156,14264
1010057258,14265
100000028593242,14266
1101170829900413,14267
1362835759,14268
1856559351039009,14269
15256438207,14270
tinadaiii,14271
nikiwang397,14272
panhuihui6988,14273
gracekuo59,14274
houanling,14275
100000277517727,14276
100000067652138,14277
100000231833178,14278
100000648030821,14279
1020421272,14280
poggying,14281
100000362927555,14282
100001515738942,14283
1030811820,14284
100000192399255,14285
1487471326,14286
100000249273640,14287
100000274896191,14288
100000272252215,14289
100000536107690,14290
100000202119140,14291
2f9933bb68be2192,14292
1559274668,14293
kathytsai,14294
50bcdfc4c18626cd,14295
2941235115894374,14296
1161175401,14297
100000341652802,14298
wen168,14299
100002464789561,14300
1643765870,14301
100000313383960,14302
828621670541110,14303
1115603289,14304
1116544971695320,14305
100000260498973,14306
100002643821231,14307
ktata79_su,14308
100000297218653,14309
100000204932186,14310
wendychiawen,14311
Sheila,14312
100001023761870,14313
1081311188,14314
1098875716794635,14315
100000349689189,14316
sandylee71216,14317
kate910kuo,14318
100000498942571,14319
huirujian1,14320
kkb5301,14321
100006066332839,14322
100001059859720,14323
725503175,14324
cathywei03,14325
575544759538413,14326
100000352262548,14327
100005365590033,14328
chang680616,14329
1026780288,14330
tinchen372,14331
candylu7927,14332
peggylulu5682,14333
100000099295626,14334
100000167473817,14335
100001312750741,14336
100000274315939,14337
100000258032072,14338
agnes_b0303,14339
589513215,14340
100000025676454,14341
742747305,14342
100003757300139,14343
100000280374367,14344
100000285243574,14345
100000349524419,14346
100000181906270,14347
100000140293926,14348
v84999y,14349
100000124234258,14350
orangelife25,14351
100005233897306,14352
773553414,14353
hii8891,14354
2aa645cb00929fef,14355
3397dd82501218bb,14356
132b81590732f9e9,14357
1738603472825936,14358
b43194f77ebedfbc,14359
1020762205497037,14360
jean1994,14361
100000307632660,14362
3faf78901dbe7e3a,14363
1051687238,14364
1020084606867043,14365
lulu0516,14366
100002593916644,14367
tom0116,14368
244230495967811,14369
100000082127928,14370
dunmoon690,14371
1229206227101061,14372
100000174680445,14373
dillonsyf,14374
1633960609957734,14375
1658788341104688,14376
1561557610531763,14377
baby860303,14378
awho9515,14379
1344013131,14380
774181409,14381
yanghungwei,14382
tienmubear,14383
100006868537097,14384
1072766516076675,14385
chenpg32,14386
442839249234774,14387
100000084435189,14388
akita77615,14389
Piin,14390
misslet14,14391
100005109493214,14392
100000080185530,14393
jihlungyu,14394
100001089165567,14395
rachel224342,14396
linruby5036,14397
alanleung927,14398
60971426a15cc3ee,14399
1010107145708942,14400
100000151749210,14401
1630522823679727,14402
100001492463923,14403
ongaku1125,14404
100000202208177,14405
964775093547526,14406
angela0221a0728,14407
p0921798573,14408
c2f89152687d8faa,14409
100000195842044,14410
1164571410227004,14411
yaling0108,14412
383612981978195,14413
winnyyen102,14414
61017goodbye,14415
yilunhung5,14416
1693517008,14417
1567476353529675,14418
100000480393057,14419
354d449899f6a7b6,14420
mikancheng,14421
12c87e2837a5584b,14422
100000290696994,14423
0f6495996f00bd7c,14424
smallping1124,14425
ycw59,14426
100001874720425,14427
1015637066346044,14428
4cce539a170d5e70,14429
bc45391b53492d69,14430
lings00,14431
8738ad292272a465,14432
3486344908046730,14433
smileybunnyy,14434
a7faf13b819d970c,14435
100000095433821,14436
1070170703008132,14437
100000073376618,14438
2987b3e4b1303c25,14439
04a065d773e8426a,14440
100000057621153,14441
100000036564322,14442
1020129435351734,14443
c82d39c7e070e624,14444
sunnymhwang,14445
023e74850d85a064,14446
28d208724f1016a5,14447
andy0520,14448
1814795178791814,14449
1015467822327958,14450
100000124411503,14451
100000298663370,14452
a57b81e2d3f93c3e,14453
bfb4fd38ba950796,14454
1015407002654229,14455
karie1234,14456
1020544938366428,14457
36e3195fb7061059,14458
bigqq,14459
469a5b38907a0c77,14460
100000232226309,14461
58a3d3ae0081c1ff,14462
95c9ff0098462274,14463
100000205140211,14464
mimiditca1982,14465
2118786991494720,14466
1958525920828847,14467
brutaltwins,14468
ciyinhsia,14469
1179491165395253,14470
743c40d66017beb3,14471
100000310263689,14472
444010242454731,14473
0edf0a131297fb41,14474
100000470315882,14475
100003499514735,14476
7ff3743034371701,14477
cj002200,14478
77ea75ed95e00397,14479
1294147150652693,14480
maggie0624,14481
1424948417520746,14482
1228219070,14483
3500524786630147,14484
2025050244183943,14485
7a22ac8c557a6894,14486
1015863217580984,14487
1484224284927189,14488
titi0716w,14489
100000164036937,14490
2549834941795286,14491
1021772567510772,14492
jasszhou,14493
960753101060045,14494
