recipe,Index
82165,71476
81955,71477
81863,71478
81853,71479
81700,71480
81621,71481
81430,71482
81196,71483
81088,71484
80979,71485
81041,71486
80986,71487
80955,71488
80951,71489
80949,71490
80908,71491
80558,71492
80707,71493
80627,71494
80547,71495
80514,71496
80448,71497
80364,71498
80069,71499
79023,71500
79558,71501
79435,71502
79342,71503
79078,71504
78934,71505
78863,71506
78862,71507
78855,71508
78658,71509
78495,71510
78346,71511
76985,71512
77978,71513
77923,71514
77850,71515
77764,71516
77760,71517
77617,71518
77524,71519
77260,71520
77206,71521
77189,71522
77043,71523
76950,71524
76949,71525
72827,71526
72407,71527
68379,71528
68359,71529
68060,71530
60708,71531
59791,71532
58120,71533
55940,71534
55897,71535
55447,71536
54838,71537
54488,71538
54165,71539
54094,71540
43968,71541
51525,71542
51445,71543
50440,71544
50240,71545
50058,71546
49051,71547
47836,71548
47176,71549
46064,71550
43664,71551
39861,71552
39231,71553
38686,71554
34138,71555
33701,71556
32752,71557
18417,71558
29971,71559
29660,71560
27269,71561
25596,71562
23272,71563
21395,71564
21048,71565
20192,71566
20046,71567
19936,71568
18684,71569
17017,71570
16428,71571
16255,71572
15405,71573
14357,71574
404060,71575
400942,71576
400946,71577
400945,71578
400941,71579
400889,71580
400892,71581
400891,71582
400893,71583
400322,71584
400306,71585
400229,71586
400226,71587
398814,71588
397292,71589
395764,71590
395471,71591
394364,71592
394213,71593
393729,71594
393659,71595
392954,71596
392653,71597
391448,71598
391031,71599
390631,71600
390170,71601
386793,71602
386687,71603
386461,71604
386337,71605
383192,71606
379899,71607
378486,71608
376347,71609
377622,71610
376785,71611
376769,71612
374306,71613
372537,71614
370356,71615
370247,71616
369063,71617
366706,71618
365405,71619
365228,71620
364904,71621
364604,71622
364162,71623
363495,71624
363296,71625
362421,71626
361808,71627
357899,71628
355305,71629
353367,71630
351470,71631
343824,71632
334537,71633
334451,71634
328373,71635
325906,71636
324931,71637
324415,71638
324418,71639
323207,71640
322260,71641
321695,71642
321314,71643
317196,71644
317090,71645
316800,71646
317049,71647
316190,71648
316012,71649
315487,71650
313183,71651
301360,71652
300406,71653
298395,71654
297410,71655
294770,71656
285346,71657
279969,71658
273089,71659
265772,71660
259537,71661
250917,71662
206848,71663
202573,71664
158560,71665
153969,71666
150794,71667
115157,71668
100823,71669
97070,71670
406152,71671
405915,71672
405828,71673
405727,71674
405786,71675
405824,71676
405718,71677
405717,71678
405729,71679
405785,71680
405825,71681
406023,71682
405616,71683
405623,71684
405876,71685
405879,71686
405733,71687
405550,71688
405732,71689
405870,71690
405887,71691
405989,71692
405886,71693
405943,71694
405023,71695
404888,71696
404871,71697
404872,71698
403897,71699
404850,71700
404816,71701
404841,71702
404787,71703
404807,71704
404812,71705
404861,71706
404803,71707
404796,71708
404818,71709
404905,71710
404889,71711
404842,71712
404649,71713
404662,71714
423903,71715
423909,71716
423628,71717
423912,71718
342532,71719
340630,71720
336765,71721
333324,71722
332040,71723
327433,71724
316901,71725
315365,71726
312695,71727
306150,71728
296345,71729
287580,71730
280975,71731
279048,71732
266368,71733
247008,71734
245449,71735
235807,71736
228601,71737
216539,71738
212858,71739
206306,71740
197935,71741
194387,71742
193006,71743
192030,71744
190635,71745
189577,71746
188981,71747
175951,71748
187930,71749
187814,71750
185937,71751
184511,71752
184192,71753
181440,71754
178271,71755
177334,71756
176440,71757
176332,71758
174562,71759
173005,71760
169483,71761
169065,71762
128771,71763
164694,71764
161439,71765
159650,71766
157967,71767
152873,71768
143735,71769
140089,71770
140050,71771
139469,71772
138776,71773
138318,71774
125779,71775
125657,71776
125139,71777
124643,71778
124806,71779
124509,71780
124213,71781
121598,71782
122263,71783
122502,71784
122447,71785
122392,71786
121748,71787
121641,71788
121453,71789
121368,71790
121390,71791
121385,71792
120853,71793
120774,71794
120750,71795
120702,71796
120611,71797
120336,71798
119702,71799
119538,71800
119075,71801
118973,71802
118895,71803
118749,71804
118580,71805
118569,71806
117955,71807
118425,71808
118356,71809
118347,71810
118013,71811
118009,71812
117997,71813
117666,71814
117656,71815
117652,71816
117377,71817
117090,71818
117039,71819
117009,71820
116514,71821
116356,71822
116165,71823
116009,71824
115852,71825
115854,71826
115805,71827
115695,71828
115677,71829
115661,71830
115592,71831
115439,71832
115054,71833
114955,71834
114651,71835
114199,71836
113901,71837
114057,71838
113959,71839
112995,71840
112641,71841
112019,71842
111860,71843
111740,71844
111362,71845
110692,71846
110568,71847
110279,71848
108781,71849
108685,71850
108500,71851
108277,71852
107982,71853
107345,71854
107108,71855
106432,71856
105803,71857
105537,71858
105409,71859
104592,71860
99882,71861
104342,71862
104219,71863
103949,71864
103640,71865
103520,71866
102458,71867
102716,71868
102390,71869
102183,71870
101816,71871
101121,71872
101719,71873
101613,71874
101131,71875
101488,71876
101231,71877
99945,71878
99939,71879
99635,71880
99607,71881
99599,71882
99596,71883
99354,71884
99347,71885
99220,71886
99219,71887
99209,71888
99138,71889
99120,71890
98952,71891
98701,71892
98664,71893
98439,71894
98201,71895
97904,71896
97846,71897
97499,71898
97360,71899
97084,71900
97007,71901
97005,71902
96999,71903
96998,71904
96946,71905
96942,71906
96909,71907
96684,71908
95818,71909
96249,71910
96212,71911
96216,71912
94816,71913
93966,71914
93429,71915
93408,71916
93277,71917
89743,71918
88944,71919
88829,71920
88589,71921
88231,71922
88108,71923
88000,71924
87661,71925
87210,71926
86726,71927
86610,71928
86059,71929
85927,71930
85473,71931
84820,71932
84695,71933
84622,71934
84485,71935
84349,71936
83469,71937
83465,71938
82910,71939
79946,71940
74191,71941
73933,71942
72976,71943
72108,71944
71769,71945
340212,71946
340175,71947
338450,71948
337551,71949
321603,71950
320920,71951
320852,71952
315597,71953
312189,71954
298050,71955
273323,71956
270323,71957
268355,71958
259329,71959
249029,71960
249102,71961
246629,71962
245217,71963
240713,71964
237001,71965
234805,71966
234106,71967
226055,71968
222262,71969
221318,71970
219476,71971
219117,71972
217720,71973
216375,71974
213759,71975
212378,71976
211987,71977
210657,71978
206219,71979
197169,71980
188252,71981
192165,71982
187352,71983
185404,71984
184288,71985
184178,71986
183517,71987
178531,71988
176544,71989
175347,71990
176172,71991
175601,71992
175552,71993
175358,71994
173283,71995
173935,71996
173440,71997
173051,71998
172866,71999
171515,72000
171400,72001
170912,72002
169552,72003
168138,72004
167524,72005
163682,72006
163489,72007
163247,72008
162472,72009
161012,72010
159532,72011
158497,72012
158499,72013
158756,72014
158139,72015
157984,72016
156532,72017
155815,72018
155311,72019
153294,72020
155011,72021
155010,72022
154000,72023
153589,72024
152154,72025
151584,72026
151010,72027
150177,72028
149737,72029
149519,72030
148799,72031
148417,72032
148211,72033
147330,72034
146598,72035
145360,72036
144607,72037
143807,72038
143117,72039
142770,72040
142420,72041
142268,72042
142293,72043
142273,72044
141830,72045
141549,72046
141412,72047
141067,72048
140890,72049
140936,72050
139345,72051
139128,72052
138766,72053
138411,72054
137841,72055
137758,72056
137750,72057
137747,72058
137740,72059
122702,72060
137262,72061
136689,72062
136393,72063
135600,72064
135458,72065
135214,72066
130343,72067
134974,72068
133619,72069
134697,72070
134633,72071
134103,72072
133138,72073
131906,72074
131066,72075
130563,72076
130339,72077
130340,72078
130397,72079
130398,72080
128940,72081
129601,72082
129080,72083
129063,72084
127796,72085
127259,72086
127255,72087
128876,72088
128615,72089
126590,72090
126898,72091
126779,72092
126774,72093
126420,72094
122706,72095
125650,72096
125649,72097
125621,72098
125377,72099
125372,72100
125371,72101
125362,72102
125350,72103
125382,72104
125239,72105
125232,72106
125093,72107
123446,72108
120662,72109
119607,72110
119585,72111
119024,72112
118795,72113
117085,72114
116857,72115
116791,72116
116403,72117
114319,72118
113998,72119
112915,72120
111991,72121
111878,72122
108795,72123
107753,72124
106757,72125
105444,72126
105339,72127
105016,72128
104823,72129
104067,72130
103942,72131
103614,72132
102873,72133
102372,72134
101351,72135
101152,72136
101071,72137
100633,72138
100518,72139
99666,72140
99532,72141
99457,72142
99290,72143
99236,72144
98740,72145
98492,72146
98613,72147
98467,72148
98383,72149
98247,72150
96841,72151
95583,72152
95338,72153
94999,72154
94280,72155
93864,72156
93495,72157
92553,72158
92318,72159
91928,72160
90852,72161
90711,72162
90706,72163
89714,72164
88882,72165
88870,72166
88762,72167
86445,72168
87014,72169
86250,72170
86157,72171
85700,72172
85431,72173
84536,72174
84144,72175
84166,72176
83572,72177
83331,72178
81953,72179
81855,72180
81739,72181
75080,72182
80694,72183
79477,72184
78024,72185
77956,72186
77806,72187
77089,72188
75824,72189
57713,72190
74859,72191
71368,72192
72554,72193
72353,72194
72344,72195
72337,72196
69248,72197
67435,72198
60014,72199
58403,72200
55721,72201
55375,72202
53263,72203
51903,72204
51409,72205
43951,72206
43764,72207
43759,72208
43667,72209
43030,72210
41556,72211
38875,72212
38836,72213
38509,72214
38118,72215
36857,72216
31509,72217
35745,72218
34857,72219
34933,72220
34877,72221
32364,72222
31714,72223
31427,72224
30082,72225
28921,72226
14990,72227
28830,72228
28796,72229
28789,72230
28788,72231
28785,72232
28619,72233
24552,72234
28632,72235
28626,72236
28550,72237
28543,72238
28516,72239
28499,72240
28493,72241
28379,72242
28116,72243
28121,72244
28178,72245
27903,72246
27965,72247
27949,72248
27860,72249
27777,72250
27713,72251
27555,72252
27571,72253
27531,72254
27260,72255
27165,72256
26895,72257
25550,72258
23141,72259
22239,72260
22422,72261
21800,72262
20574,72263
20559,72264
19516,72265
19512,72266
18631,72267
14381,72268
14701,72269
14687,72270
14400,72271
124737,72272
122740,72273
121468,72274
116553,72275
109251,72276
108125,72277
106876,72278
98786,72279
97561,72280
96167,72281
96109,72282
93879,72283
88706,72284
86442,72285
74472,72286
74230,72287
73609,72288
73181,72289
73176,72290
73170,72291
72371,72292
72173,72293
72137,72294
72131,72295
71830,72296
71680,72297
69699,72298
69538,72299
68491,72300
61480,72301
53404,72302
49984,72303
47300,72304
45631,72305
44592,72306
22531,72307
32326,72308
16084,72309
15874,72310
336870,72311
350703,72312
349996,72313
342797,72314
346146,72315
344268,72316
343668,72317
342929,72318
342071,72319
341543,72320
339325,72321
339243,72322
338639,72323
338452,72324
337840,72325
337830,72326
337593,72327
337441,72328
337117,72329
336559,72330
336258,72331
336192,72332
335046,72333
333875,72334
328901,72335
327284,72336
326712,72337
325961,72338
325466,72339
324560,72340
322919,72341
321951,72342
321901,72343
321532,72344
321391,72345
319893,72346
318371,72347
316668,72348
316569,72349
316509,72350
316169,72351
316082,72352
315614,72353
315593,72354
313042,72355
304452,72356
289404,72357
289306,72358
124795,72359
119828,72360
115046,72361
106896,72362
100314,72363
99800,72364
99070,72365
99051,72366
97531,72367
97587,72368
97228,72369
96427,72370
95279,72371
93694,72372
86125,72373
85213,72374
83726,72375
80055,72376
79450,72377
79437,72378
79442,72379
79430,72380
79391,72381
79313,72382
79309,72383
79163,72384
78605,72385
78418,72386
78413,72387
78379,72388
78240,72389
78178,72390
78056,72391
78036,72392
77840,72393
77816,72394
77759,72395
77666,72396
77594,72397
77178,72398
77011,72399
76790,72400
75980,72401
75710,72402
75703,72403
74720,72404
74266,72405
74838,72406
73285,72407
71789,72408
69980,72409
66060,72410
60850,72411
60213,72412
60212,72413
60210,72414
56119,72415
54068,72416
50290,72417
48593,72418
45173,72419
42630,72420
42478,72421
42034,72422
41655,72423
41630,72424
41622,72425
41113,72426
38485,72427
31784,72428
33231,72429
32478,72430
30464,72431
30250,72432
29877,72433
28405,72434
28677,72435
28086,72436
26167,72437
25625,72438
23553,72439
22988,72440
21188,72441
21173,72442
21024,72443
20460,72444
20170,72445
20060,72446
17998,72447
17589,72448
17566,72449
17242,72450
16990,72451
16113,72452
99154,72453
99079,72454
93594,72455
95472,72456
95115,72457
93126,72458
91475,72459
90274,72460
90260,72461
89084,72462
89081,72463
89079,72464
89065,72465
88980,72466
88919,72467
84387,72468
80341,72469
79829,72470
79233,72471
78978,72472
78914,72473
78818,72474
325963,72475
315298,72476
308725,72477
306768,72478
299396,72479
294433,72480
122071,72481
120676,72482
119469,72483
119025,72484
118558,72485
118138,72486
117096,72487
116225,72488
116200,72489
116070,72490
114473,72491
112733,72492
112285,72493
111156,72494
110837,72495
110690,72496
110343,72497
110320,72498
110248,72499
109847,72500
109457,72501
108262,72502
108345,72503
108411,72504
108193,72505
108173,72506
108061,72507
107937,72508
108064,72509
108408,72510
108566,72511
107906,72512
107774,72513
107425,72514
107121,72515
107390,72516
107377,72517
102509,72518
107246,72519
107092,72520
106938,72521
106719,72522
106385,72523
106219,72524
106212,72525
105820,72526
105745,72527
105744,72528
105743,72529
105742,72530
105682,72531
105078,72532
104260,72533
103932,72534
100491,72535
99926,72536
99783,72537
99449,72538
99658,72539
99445,72540
99326,72541
98670,72542
98450,72543
97916,72544
97637,72545
97545,72546
97497,72547
96940,72548
96532,72549
96291,72550
96281,72551
95769,72552
94793,72553
94416,72554
94260,72555
92608,72556
93081,72557
93077,72558
93072,72559
93063,72560
93064,72561
90227,72562
90242,72563
90207,72564
90219,72565
90212,72566
76123,72567
91586,72568
91037,72569
91009,72570
90493,72571
90247,72572
89241,72573
87313,72574
86733,72575
86729,72576
83814,72577
81618,72578
80782,72579
79562,72580
79559,72581
78702,72582
78606,72583
75616,72584
76520,72585
77055,72586
77052,72587
76939,72588
76475,72589
76261,72590
76260,72591
76029,72592
76178,72593
76222,72594
76228,72595
76169,72596
76165,72597
76108,72598
76128,72599
76098,72600
76097,72601
76077,72602
76072,72603
76065,72604
75947,72605
75914,72606
75888,72607
75763,72608
75745,72609
75689,72610
75684,72611
75586,72612
75474,72613
75469,72614
75459,72615
75397,72616
75117,72617
75341,72618
75304,72619
75294,72620
75289,72621
75116,72622
75237,72623
75221,72624
75219,72625
75110,72626
74995,72627
74351,72628
334842,72629
183363,72630
179693,72631
176231,72632
173181,72633
145887,72634
145753,72635
143000,72636
142190,72637
141360,72638
139646,72639
139157,72640
138449,72641
138314,72642
137485,72643
137696,72644
136826,72645
135746,72646
135674,72647
134660,72648
134558,72649
134159,72650
133740,72651
133749,72652
132656,72653
131680,72654
132318,72655
129033,72656
126705,72657
125927,72658
125911,72659
121903,72660
114745,72661
102985,72662
102977,72663
100074,72664
90051,72665
76997,72666
67273,72667
53918,72668
35521,72669
275060,72670
275091,72671
275056,72672
274916,72673
274920,72674
274923,72675
265070,72676
264498,72677
263758,72678
263237,72679
263114,72680
264254,72681
264255,72682
267848,72683
267714,72684
267878,72685
267826,72686
266967,72687
266943,72688
263453,72689
263695,72690
263883,72691
263916,72692
264103,72693
263365,72694
263368,72695
263366,72696
263361,72697
263804,72698
242544,72699
240675,72700
386774,72701
385342,72702
384946,72703
383426,72704
381922,72705
381918,72706
380567,72707
381195,72708
380857,72709
379273,72710
378258,72711
377939,72712
376927,72713
376499,72714
375574,72715
375322,72716
372715,72717
372710,72718
350180,72719
349642,72720
348480,72721
340791,72722
340628,72723
338190,72724
336670,72725
325840,72726
310505,72727
295397,72728
292429,72729
284469,72730
279405,72731
276638,72732
266874,72733
254395,72734
253913,72735
253912,72736
253295,72737
253146,72738
253000,72739
252948,72740
252826,72741
252165,72742
250073,72743
252042,72744
252037,72745
252022,72746
251993,72747
251661,72748
250614,72749
242248,72750
246207,72751
244367,72752
242548,72753
240096,72754
237186,72755
232780,72756
229625,72757
229499,72758
223824,72759
223486,72760
221535,72761
216954,72762
215588,72763
214913,72764
214622,72765
213066,72766
212781,72767
209247,72768
207553,72769
207548,72770
207399,72771
203076,72772
202558,72773
183871,72774
179808,72775
179804,72776
179013,72777
172760,72778
170400,72779
163352,72780
161560,72781
161431,72782
161256,72783
161252,72784
160789,72785
160769,72786
158524,72787
158449,72788
158213,72789
158145,72790
158122,72791
158038,72792
157730,72793
156522,72794
147295,72795
143148,72796
136353,72797
124304,72798
132878,72799
125312,72800
124418,72801
124301,72802
122786,72803
122504,72804
121282,72805
120378,72806
119804,72807
118916,72808
118066,72809
117168,72810
117162,72811
117160,72812
117158,72813
116867,72814
116809,72815
116341,72816
116337,72817
115828,72818
116188,72819
116066,72820
115834,72821
114885,72822
114649,72823
114321,72824
113745,72825
113623,72826
112896,72827
112135,72828
111610,72829
110529,72830
110346,72831
110002,72832
109486,72833
108971,72834
108649,72835
108016,72836
107206,72837
106301,72838
106296,72839
105913,72840
105435,72841
104983,72842
104470,72843
104287,72844
104234,72845
104229,72846
104227,72847
102946,72848
103858,72849
103423,72850
103267,72851
102832,72852
100890,72853
100888,72854
100760,72855
100385,72856
100244,72857
100251,72858
100247,72859
99721,72860
98709,72861
98596,72862
98564,72863
97441,72864
95822,72865
95482,72866
95537,72867
95149,72868
91027,72869
92502,72870
92501,72871
93238,72872
93161,72873
93147,72874
93092,72875
93066,72876
92446,72877
91744,72878
90213,72879
90194,72880
50317,72881
89633,72882
89202,72883
88841,72884
88373,72885
88170,72886
87789,72887
87788,72888
86482,72889
86476,72890
80543,72891
85354,72892
85288,72893
84873,72894
84871,72895
84326,72896
83809,72897
83789,72898
83481,72899
83300,72900
83252,72901
81421,72902
81746,72903
81532,72904
80410,72905
80025,72906
79811,72907
79193,72908
79686,72909
79683,72910
79379,72911
79028,72912
78200,72913
78041,72914
77324,72915
77096,72916
76681,72917
76429,72918
76402,72919
75885,72920
75253,72921
74870,72922
73987,72923
73682,72924
73588,72925
72720,72926
72660,72927
48268,72928
69563,72929
69405,72930
68807,72931
66953,72932
66370,72933
65639,72934
61385,72935
60917,72936
59530,72937
57251,72938
55395,72939
54202,72940
51481,72941
51666,72942
51270,72943
47177,72944
47059,72945
46622,72946
46046,72947
45349,72948
45150,72949
45018,72950
44663,72951
44336,72952
42244,72953
42156,72954
39496,72955
39475,72956
39452,72957
38597,72958
38574,72959
38484,72960
36981,72961
36877,72962
35656,72963
34361,72964
30932,72965
30139,72966
30780,72967
30091,72968
28489,72969
14439,72970
27521,72971
27254,72972
27234,72973
25380,72974
23269,72975
21110,72976
19709,72977
19454,72978
18669,72979
18526,72980
14658,72981
14016,72982
252044,72983
83095,72984
319550,72985
315759,72986
307595,72987
296820,72988
294658,72989
287743,72990
283862,72991
282731,72992
282212,72993
280883,72994
278395,72995
240695,72996
272773,72997
274487,72998
269899,72999
269897,73000
269579,73001
264527,73002
258715,73003
256393,73004
255613,73005
233456,73006
232502,73007
225589,73008
218517,73009
217724,73010
215980,73011
209569,73012
203930,73013
184631,73014
183788,73015
180826,73016
179483,73017
168479,73018
147458,73019
146292,73020
129983,73021
129484,73022
123009,73023
122618,73024
122617,73025
117915,73026
75223,73027
72261,73028
67541,73029
65385,73030
55575,73031
54662,73032
27482,73033
24049,73034
26092,73035
326578,73036
322772,73037
317438,73038
288405,73039
223997,73040
205813,73041
205178,73042
197496,73043
176869,73044
176866,73045
162845,73046
150972,73047
149964,73048
135112,73049
134786,73050
95685,73051
27644,73052
27349,73053
27348,73054
27346,73055
27341,73056
27339,73057
27334,73058
337238,73059
336437,73060
318281,73061
311894,73062
311578,73063
310896,73064
301992,73065
289832,73066
291744,73067
286602,73068
278360,73069
274665,73070
269542,73071
260504,73072
260003,73073
258853,73074
257758,73075
257608,73076
257593,73077
256803,73078
243613,73079
241996,73080
238266,73081
220588,73082
210126,73083
206944,73084
196782,73085
183944,73086
175638,73087
174540,73088
172410,73089
171957,73090
169099,73091
163958,73092
160840,73093
160158,73094
155940,73095
152953,73096
150705,73097
149738,73098
148167,73099
147017,73100
144412,73101
134434,73102
125898,73103
125683,73104
125648,73105
124758,73106
122566,73107
120442,73108
120358,73109
120249,73110
118288,73111
116868,73112
113783,73113
113702,73114
113377,73115
113376,73116
113351,73117
113345,73118
113343,73119
113336,73120
113325,73121
105954,73122
105689,73123
104896,73124
104892,73125
104887,73126
104473,73127
104474,73128
104472,73129
101556,73130
100533,73131
99975,73132
99998,73133
99908,73134
99382,73135
99249,73136
99159,73137
98018,73138
96270,73139
95656,73140
95000,73141
94485,73142
94446,73143
74384,73144
91881,73145
90200,73146
88831,73147
88066,73148
87785,73149
85861,73150
84009,73151
81336,73152
80188,73153
77899,73154
76435,73155
72051,73156
71950,73157
68837,73158
67142,73159
62699,73160
55519,73161
54457,73162
53550,73163
53182,73164
53099,73165
52211,73166
51202,73167
50171,73168
49868,73169
48424,73170
48004,73171
46588,73172
42742,73173
42472,73174
34638,73175
29662,73176
26809,73177
26783,73178
25959,73179
23524,73180
23315,73181
22839,73182
19612,73183
348561,73184
348012,73185
345536,73186
337188,73187
333539,73188
312395,73189
309785,73190
290612,73191
277747,73192
276596,73193
275384,73194
271376,73195
271098,73196
261784,73197
240352,73198
235123,73199
235224,73200
233397,73201
226904,73202
223538,73203
188562,73204
176899,73205
147269,73206
143381,73207
139666,73208
128823,73209
135480,73210
134979,73211
123922,73212
123917,73213
120634,73214
116097,73215
115843,73216
114984,73217
114462,73218
114087,73219
114015,73220
113710,73221
113688,73222
113684,73223
113668,73224
113666,73225
113658,73226
113639,73227
113637,73228
113630,73229
111728,73230
111055,73231
110299,73232
109897,73233
109290,73234
108231,73235
107083,73236
106931,73237
106132,73238
104549,73239
103847,73240
100317,73241
103041,73242
99066,73243
98909,73244
98481,73245
96770,73246
96550,73247
95545,73248
95269,73249
95241,73250
94958,73251
94705,73252
93865,73253
93841,73254
93635,73255
92614,73256
93280,73257
93278,73258
91521,73259
93128,73260
92776,73261
92705,73262
92125,73263
91924,73264
90780,73265
89981,73266
89525,73267
89007,73268
84881,73269
88667,73270
88070,73271
87935,73272
87822,73273
87318,73274
86829,73275
86057,73276
84805,73277
82718,73278
82096,73279
81988,73280
80024,73281
79977,73282
79301,73283
79045,73284
78517,73285
77517,73286
58356,73287
57356,73288
56094,73289
55669,73290
55252,73291
51746,73292
51360,73293
46093,73294
43775,73295
43658,73296
43560,73297
41508,73298
40117,73299
37533,73300
35524,73301
35426,73302
31136,73303
20289,73304
20682,73305
18695,73306
15281,73307
290154,73308
42811,73309
382476,73310
375557,73311
371341,73312
371124,73313
370726,73314
370714,73315
370440,73316
369994,73317
368680,73318
366279,73319
364795,73320
361607,73321
334065,73322
331981,73323
331236,73324
330255,73325
303989,73326
297267,73327
291661,73328
289468,73329
282852,73330
282886,73331
270969,73332
261943,73333
259883,73334
253398,73335
243423,73336
230882,73337
201443,73338
199428,73339
195332,73340
191748,73341
159913,73342
151285,73343
151031,73344
150977,73345
150437,73346
144394,73347
130099,73348
129325,73349
105501,73350
51587,73351
42361,73352
39060,73353
37262,73354
370568,73355
151185,73356
352158,73357
243421,73358
150779,73359
140600,73360
386406,73361
381501,73362
375680,73363
372614,73364
366334,73365
360251,73366
360566,73367
355925,73368
323353,73369
317730,73370
307706,73371
301208,73372
288519,73373
237939,73374
225972,73375
217498,73376
154094,73377
124928,73378
110884,73379
97335,73380
78508,73381
82141,73382
385888,73383
381411,73384
375694,73385
370040,73386
348887,73387
320646,73388
322151,73389
308180,73390
224739,73391
192999,73392
186953,73393
112859,73394
45127,73395
17110,73396
121331,73397
377319,73398
371332,73399
368588,73400
366852,73401
364703,73402
364237,73403
363193,73404
362424,73405
360820,73406
360266,73407
344181,73408
335908,73409
314583,73410
306900,73411
298522,73412
292062,73413
287198,73414
277732,73415
262604,73416
181467,73417
180925,73418
180853,73419
29471,73420
387563,73421
381294,73422
379896,73423
363759,73424
334143,73425
323180,73426
319402,73427
284875,73428
281025,73429
277763,73430
274663,73431
206602,73432
177141,73433
171718,73434
140786,73435
130915,73436
72873,73437
91416,73438
60333,73439
46852,73440
41643,73441
38413,73442
35142,73443
31113,73444
31096,73445
29041,73446
28310,73447
25102,73448
371504,73449
332277,73450
295955,73451
265290,73452
251299,73453
249255,73454
245742,73455
239383,73456
236012,73457
208395,73458
201970,73459
196723,73460
194969,73461
184603,73462
181552,73463
154832,73464
153372,73465
74125,73466
72284,73467
60160,73468
16774,73469
248808,73470
412792,73471
412250,73472
412093,73473
412089,73474
412014,73475
411941,73476
410775,73477
410774,73478
410649,73479
410464,73480
409919,73481
379542,73482
379403,73483
379368,73484
379202,73485
378921,73486
378753,73487
378794,73488
378716,73489
378652,73490
378638,73491
204111,73492
375636,73493
374479,73494
373984,73495
360598,73496
355091,73497
354754,73498
344302,73499
342798,73500
342304,73501
341984,73502
342109,73503
342048,73504
341734,73505
340545,73506
340450,73507
340424,73508
340124,73509
340348,73510
339976,73511
339958,73512
339032,73513
338688,73514
337305,73515
337302,73516
334608,73517
302537,73518
299204,73519
297633,73520
272396,73521
256226,73522
251947,73523
251945,73524
251944,73525
256033,73526
255926,73527
255809,73528
255468,73529
255466,73530
255086,73531
246804,73532
206159,73533
203956,73534
204428,73535
204244,73536
204068,73537
204177,73538
204169,73539
203969,73540
203691,73541
203702,73542
203535,73543
203292,73544
203239,73545
203162,73546
202798,73547
202277,73548
202068,73549
159636,73550
159553,73551
159538,73552
159518,73553
159516,73554
159425,73555
159434,73556
159307,73557
158849,73558
159277,73559
159214,73560
159171,73561
159162,73562
159108,73563
159049,73564
159008,73565
158967,73566
158928,73567
158788,73568
158079,73569
158483,73570
158357,73571
158304,73572
158190,73573
158195,73574
157851,73575
157810,73576
154513,73577
150516,73578
139542,73579
138053,73580
128764,73581
119763,73582
114247,73583
114158,73584
114042,73585
114023,73586
113971,73587
113940,73588
113840,73589
113759,73590
113696,73591
113487,73592
113566,73593
113520,73594
113495,73595
113100,73596
113090,73597
112792,73598
112772,73599
112621,73600
111749,73601
106898,73602
85383,73603
80137,73604
78999,73605
77424,73606
78455,73607
78372,73608
78313,73609
78283,73610
77150,73611
77809,73612
78015,73613
77990,73614
77683,73615
77641,73616
77644,73617
77378,73618
77302,73619
77299,73620
77172,73621
76935,73622
75019,73623
76188,73624
76161,73625
61921,73626
56973,73627
52850,73628
49642,73629
48962,73630
48368,73631
48361,73632
48336,73633
48095,73634
48054,73635
44180,73636
48029,73637
47950,73638
47930,73639
47924,73640
47752,73641
47715,73642
47508,73643
36120,73644
22299,73645
21964,73646
21579,73647
21520,73648
19838,73649
21314,73650
20728,73651
378113,73652
253899,73653
253900,73654
313876,73655
355399,73656
355229,73657
353979,73658
273523,73659
273124,73660
272791,73661
272268,73662
271751,73663
226983,73664
226410,73665
225852,73666
225744,73667
224968,73668
195387,73669
175920,73670
175864,73671
129870,73672
129336,73673
358536,73674
318963,73675
429103,73676
428837,73677
428828,73678
428052,73679
426318,73680
428125,73681
399567,73682
399552,73683
399513,73684
398920,73685
398775,73686
398783,73687
398474,73688
398384,73689
319697,73690
319519,73691
315971,73692
319345,73693
319289,73694
319276,73695
319238,73696
318989,73697
318946,73698
318519,73699
316630,73700
280214,73701
279850,73702
279801,73703
279637,73704
279240,73705
279173,73706
278941,73707
278918,73708
278608,73709
278429,73710
278349,73711
275264,73712
237565,73713
180659,73714
403784,73715
403580,73716
400005,73717
367101,73718
366622,73719
366561,73720
366265,73721
366147,73722
365581,73723
361565,73724
365181,73725
365058,73726
365035,73727
364858,73728
364603,73729
364425,73730
363803,73731
233632,73732
363182,73733
363011,73734
326076,73735
362641,73736
362611,73737
361734,73738
362215,73739
362220,73740
362078,73741
362165,73742
362135,73743
361661,73744
361746,73745
361475,73746
361642,73747
361615,73748
361588,73749
361585,73750
361571,73751
361561,73752
361539,73753
361541,73754
361477,73755
361474,73756
361376,73757
361358,73758
361338,73759
361263,73760
361235,73761
361130,73762
360440,73763
361045,73764
360874,73765
360798,73766
360678,73767
360074,73768
358580,73769
358025,73770
358008,73771
354660,73772
354636,73773
353422,73774
349106,73775
349066,73776
347811,73777
343015,73778
342779,73779
340659,73780
340503,73781
337986,73782
336930,73783
335974,73784
334714,73785
334707,73786
333837,73787
331529,73788
331415,73789
331414,73790
330062,73791
330058,73792
325663,73793
325502,73794
323897,73795
323774,73796
323544,73797
323113,73798
323284,73799
322857,73800
323041,73801
322796,73802
322901,73803
322962,73804
322935,73805
322915,73806
322869,73807
